Datetime,btc,eth,usdt,xrp,ltc,bch,ada,dot,bnb,link,xlm,usdc,wbtc,bsv,xmr,eos,trx,cel,xem,xtz,snx,okb,theta,neo,vet,cro,dai,atom,aave,leo,dash,busd,mkr,uni,doge,ceth,miota,fil,cdai,zec,ht,cusdc,yfi,etc,sol,ftt,zil,comp,dcr,hbtc,ksm,waves,egld,pax,AVAX,sushi,uma,renbtc,ont,stx,omg,lrc,near,luna,nano,dgb,icx,alink,bat,rsr,tusd,grt,algo,esd,zrx,ren,bcha,nexo,qtum,husd,rune,hbar,nxm,chsb,zen,ampl,btt,aeth,ewt,knc,xvg,ust,qnt,sc,btg,SNT,lsk,band,iost,bal
2020-12-01,19368.25,604.54,1.00,0.65,88.57,311.06,0.17,5.32,31.15,14.15,0.20,1.00,19437.77,180.04,128.74,3.25,0.03,2.46,0.19,2.44,4.84,5.43,0.63,18.47,0.02,0.07,1.00,5.47,75.30,1.35,111.23,1.00,553.17,3.70,0.00,12.13,0.34,30.45,0.02,78.93,4.11,0.02,26121.83,6.70,2.00,4.64,0.03,110.38,24.66,19229.15,53.70,6.85,9.16,1.00,3.63,1.80,8.05,19411.35,0.59,0.24,3.90,0.20,1.08,0.40,1.19,0.02,0.44,14.01,0.24,0.02,1.00,,0.33,0.97,0.42,0.33,16.94,0.33,2.90,1.00,0.86,0.03,23.53,0.11,15.09,1.49,0.00,,6.11,1.03,0.01,1.00,12.97,0.00,9.48,0.04,1.35,6.17,0.01,14.40
2020-12-02,18934.35,592.94,1.00,0.62,87.14,291.62,0.16,5.20,30.29,13.64,0.18,1.00,18926.87,169.44,127.34,3.04,0.03,2.41,0.19,2.37,5.23,5.28,0.63,17.96,0.02,0.07,1.00,5.35,83.68,1.37,104.87,1.00,550.76,3.73,0.00,11.88,0.33,30.48,0.02,75.45,3.99,0.02,28208.56,6.23,2.06,4.49,0.03,108.61,24.83,18798.27,57.78,7.08,9.88,1.00,3.70,2.21,7.73,18940.84,0.57,0.24,3.72,0.20,1.16,0.39,1.16,0.02,0.43,13.59,0.24,0.02,1.00,,0.31,0.96,0.42,0.32,15.19,0.32,2.76,1.00,0.95,0.04,22.88,0.11,13.77,1.53,0.00,411.92,5.99,1.01,0.01,1.00,12.68,0.00,9.02,0.04,1.38,6.30,0.01,13.77
2020-12-03,19285.37,607.89,1.00,0.63,88.46,291.53,0.16,5.45,30.39,13.94,0.18,1.00,19295.34,170.29,128.96,3.07,0.03,2.44,0.21,2.41,5.14,5.31,0.64,18.26,0.02,0.07,1.00,5.47,86.41,1.36,106.40,1.00,576.33,3.93,0.00,12.21,0.35,30.61,0.02,75.91,4.00,0.02,29805.05,6.32,2.13,4.53,0.03,128.14,32.30,19206.19,60.21,7.13,12.76,1.00,3.79,2.14,7.98,19276.49,0.58,0.25,3.78,0.20,1.16,0.45,1.17,0.02,0.44,13.95,0.24,0.02,1.00,,0.35,0.99,0.43,0.34,14.20,0.33,2.88,1.00,1.02,0.04,23.40,0.11,13.77,1.67,0.00,411.92,6.07,1.03,0.01,1.00,12.83,0.00,9.44,0.04,1.45,6.89,0.01,14.58
2020-12-04,19155.85,598.18,1.00,0.61,86.29,288.38,0.16,5.24,29.98,13.46,0.18,1.00,19066.62,181.68,132.26,3.02,0.03,2.39,0.24,2.36,5.14,5.21,0.68,18.16,0.02,0.07,1.00,5.37,87.57,1.36,105.24,1.00,559.80,3.74,0.00,12.02,0.34,30.25,0.02,74.13,3.92,0.02,28431.74,6.32,1.99,4.48,0.03,136.35,28.41,19010.68,54.69,7.51,12.27,1.00,3.72,2.03,7.85,19163.68,0.57,0.24,3.80,0.19,1.16,0.48,1.14,0.02,0.42,13.22,0.24,0.02,1.00,,0.35,0.97,0.42,0.35,16.70,0.39,2.78,1.00,1.05,0.04,23.36,0.11,12.95,1.53,0.00,411.92,6.00,1.00,0.01,1.00,12.72,0.00,9.40,0.04,1.35,6.88,0.01,14.04
2020-12-05,19026.91,591.13,1.00,0.58,82.56,283.46,0.16,5.08,29.48,13.17,0.17,1.00,19036.08,180.05,129.91,2.93,0.03,2.32,0.26,2.31,5.14,5.12,0.70,17.82,0.02,0.06,1.00,5.15,87.67,1.36,101.68,1.00,526.99,3.61,0.00,11.82,0.34,29.70,0.02,71.36,3.91,0.02,28241.85,6.11,1.91,4.45,0.03,132.02,26.61,18914.53,54.78,7.60,13.04,1.00,3.66,2.12,7.74,19054.46,0.55,0.23,3.67,0.19,1.07,0.49,1.10,0.02,0.41,12.90,0.23,0.02,1.00,,0.34,0.96,0.41,0.33,16.41,0.43,2.69,1.00,1.00,0.04,23.04,0.12,12.65,1.35,0.00,,6.00,0.96,0.01,1.00,12.53,0.00,9.36,0.04,1.35,6.74,0.01,13.71
2020-12-06,19133.54,595.52,1.00,0.61,82.57,284.10,0.16,5.10,29.50,13.16,0.17,1.00,19158.52,178.46,131.60,2.97,0.03,2.34,0.25,2.30,5.16,5.10,0.70,17.81,0.02,0.06,1.00,5.19,87.24,1.36,101.81,1.00,522.35,3.62,0.00,11.92,0.33,29.64,0.02,71.88,3.91,0.02,28743.98,6.16,1.87,4.48,0.03,136.64,26.48,19043.22,53.36,8.17,13.58,1.00,3.58,2.16,7.87,19169.51,0.55,0.23,3.67,0.19,1.06,0.50,1.09,0.02,0.41,13.28,0.23,0.02,1.00,,0.34,1.00,0.40,0.33,16.09,0.44,2.64,1.00,0.99,0.04,23.11,0.12,12.15,1.26,0.00,411.92,6.04,0.97,0.01,1.00,12.30,0.00,9.26,0.04,1.34,6.67,0.01,13.52
2020-12-07,19218.18,594.61,1.00,0.61,83.29,285.62,0.16,5.08,29.33,13.20,0.17,1.00,19212.61,182.09,138.74,2.97,0.03,2.33,0.24,2.29,5.13,5.28,0.68,17.72,0.02,0.06,1.00,5.17,91.14,1.35,102.22,1.00,517.72,3.65,0.00,11.91,0.33,29.64,0.02,74.49,3.92,0.02,28574.96,6.14,1.85,4.48,0.03,138.90,26.56,19144.67,52.54,8.82,13.33,1.00,3.53,2.32,7.88,19227.45,0.55,0.25,3.63,0.19,1.02,0.50,1.07,0.02,0.41,13.26,0.24,0.02,1.00,,0.33,0.99,0.40,0.34,15.79,0.41,2.64,1.00,0.98,0.04,23.11,0.12,11.89,1.30,0.00,411.92,6.17,0.96,0.01,1.01,12.05,0.00,9.22,0.04,1.35,6.91,0.01,13.60
2020-12-08,18901.60,578.14,1.00,0.59,80.80,275.57,0.15,4.88,28.57,12.73,0.16,1.00,18898.74,176.58,138.04,2.88,0.03,2.28,0.22,2.26,5.14,5.31,0.71,17.05,0.02,0.06,1.01,4.99,87.31,1.35,97.65,1.00,510.78,3.54,0.00,11.57,0.31,30.48,0.02,72.51,4.04,0.02,27353.01,5.93,1.74,4.39,0.03,161.02,26.16,18883.79,49.96,8.56,12.61,1.00,3.22,2.31,7.71,18920.30,0.53,0.29,3.43,0.18,0.96,0.51,1.03,0.02,0.40,12.60,0.23,0.02,1.00,,0.32,1.00,0.39,0.32,15.08,0.44,2.50,1.00,0.90,0.04,22.40,0.12,11.31,1.23,0.00,,5.98,0.93,0.01,1.00,11.89,0.00,9.02,0.03,1.32,7.31,0.01,13.19
2020-12-09,18295.87,556.27,1.00,0.55,76.30,264.90,0.14,4.80,27.83,12.17,0.15,1.00,18284.20,168.19,131.96,2.78,0.03,2.28,0.21,2.13,4.71,5.22,0.74,16.51,0.02,0.06,1.01,4.77,80.71,1.35,93.62,1.00,493.52,3.31,0.00,11.20,0.30,30.25,0.02,69.27,4.04,0.02,25456.06,5.94,1.64,4.23,0.03,157.74,25.32,18213.61,46.31,7.86,13.48,1.00,3.00,2.15,7.24,18268.71,0.50,0.27,3.22,0.18,0.98,0.49,0.98,0.02,0.39,12.02,0.22,0.02,1.00,,0.30,0.99,0.38,0.29,14.58,0.43,2.43,1.00,0.88,0.04,21.63,0.11,10.43,1.01,0.00,411.92,5.73,0.89,0.01,1.00,11.42,0.00,8.52,0.03,1.23,6.64,0.01,12.33
2020-12-10,18352.22,563.32,1.00,0.57,75.33,266.70,0.14,4.83,27.81,12.18,0.17,1.00,18356.65,167.43,132.14,2.77,0.03,2.26,0.22,2.12,4.63,5.25,0.71,16.49,0.02,0.06,1.00,4.75,79.40,1.36,93.44,1.00,506.09,3.25,0.00,11.27,0.30,30.78,0.02,67.73,4.06,0.02,24829.95,5.96,1.61,4.26,0.03,155.18,27.39,18386.36,47.95,8.35,14.00,1.00,3.19,2.15,7.26,18346.55,0.50,0.26,3.17,0.18,0.99,0.49,1.00,0.02,0.38,12.22,0.21,0.02,1.00,,0.30,1.04,0.37,0.28,14.45,0.50,2.43,1.00,0.88,0.04,21.67,0.12,10.15,0.95,0.00,411.92,5.47,0.88,0.01,1.00,11.57,0.00,8.47,0.03,1.22,6.64,0.01,11.97
2020-12-11,17955.84,546.23,1.00,0.56,71.90,259.46,0.14,4.65,27.22,11.69,0.16,1.00,17943.56,163.02,132.21,2.70,0.03,2.17,0.20,2.08,4.32,5.29,0.67,15.94,0.02,0.06,1.00,4.58,73.79,1.36,90.44,1.00,509.91,2.99,0.00,10.94,0.28,30.34,0.02,64.25,3.92,0.02,23022.30,5.84,1.49,4.12,0.03,145.14,24.65,17997.94,45.78,8.01,13.74,1.00,3.10,1.98,7.06,17926.18,0.48,0.27,3.04,0.17,0.91,0.47,0.95,0.02,0.37,11.69,0.20,0.02,1.00,,0.28,1.02,0.36,0.26,15.43,0.50,2.37,1.00,0.83,0.03,21.01,0.11,9.32,0.87,0.00,411.92,5.35,0.86,0.01,1.00,11.23,0.00,8.19,0.03,1.20,6.12,0.01,11.16
2020-12-12,18400.31,556.56,1.00,0.52,75.07,265.92,0.15,4.73,27.83,12.08,0.16,1.00,18405.41,164.97,145.28,2.75,0.03,2.24,0.25,2.13,4.48,5.57,0.71,16.44,0.02,0.06,1.00,4.85,78.51,1.36,95.70,1.00,515.67,3.11,0.00,11.15,0.29,30.13,0.02,65.53,3.98,0.02,25097.91,5.96,1.51,4.18,0.03,148.38,26.17,18412.25,47.76,8.58,15.52,1.02,3.38,2.08,7.14,18414.98,0.49,0.29,3.16,0.17,0.91,0.47,0.99,0.02,0.38,12.04,0.21,0.02,1.00,,0.31,1.00,0.38,0.28,19.06,0.52,2.43,1.00,0.86,0.03,21.40,0.11,9.62,0.90,0.00,411.92,6.09,0.90,0.01,1.00,12.15,0.00,8.48,0.03,1.23,6.26,0.01,11.42
2020-12-13,19179.88,583.21,1.00,0.51,80.06,274.50,0.15,4.90,28.88,12.52,0.17,1.00,19196.55,167.96,147.00,2.83,0.03,2.32,0.26,2.16,4.61,5.59,0.70,16.93,0.02,0.06,1.00,5.23,82.15,1.36,97.43,1.00,524.50,3.25,0.00,11.68,0.30,30.12,0.02,67.39,3.99,0.02,26512.87,6.10,1.54,4.44,0.03,148.75,26.48,19178.13,50.00,8.56,16.62,1.02,3.34,2.32,7.45,19218.53,0.51,0.32,3.28,0.18,0.96,0.48,1.04,0.02,0.39,12.48,0.21,0.02,1.00,,0.31,1.03,0.39,0.29,19.91,0.53,2.53,1.00,0.87,0.03,22.28,0.12,10.76,1.08,0.00,411.92,6.68,0.92,0.01,1.01,12.82,0.00,8.93,0.03,1.27,6.44,0.01,12.22
2020-12-14,19160.66,585.17,1.00,0.50,81.30,272.18,0.15,4.89,29.06,12.73,0.17,1.00,19153.67,166.29,153.46,2.84,0.03,2.32,0.24,2.23,4.75,5.58,0.74,17.23,0.02,0.06,1.00,5.13,82.40,1.36,96.60,1.00,532.60,3.30,0.00,11.72,0.30,30.01,0.02,67.49,3.92,0.02,25717.36,6.01,1.56,4.49,0.03,150.92,26.54,19112.14,50.10,8.60,18.09,1.01,3.26,2.33,7.40,19173.21,0.51,0.32,3.21,0.18,0.98,0.47,1.08,0.02,0.38,12.71,0.21,0.02,1.00,,0.31,1.13,0.39,0.29,19.43,0.52,2.52,1.00,0.89,0.03,22.44,0.12,11.70,1.06,0.00,,6.34,0.92,0.01,1.00,12.45,0.00,8.76,0.03,1.25,6.50,0.01,12.09
2020-12-15,19344.71,586.72,1.00,0.48,81.85,285.41,0.16,5.09,29.75,12.70,0.17,1.00,19326.91,168.75,153.09,2.86,0.03,2.27,0.24,2.23,5.34,5.75,0.76,17.14,0.02,0.06,1.00,5.22,86.84,1.36,96.11,1.00,537.06,3.40,0.00,11.75,0.30,29.47,0.02,68.01,3.91,0.02,25411.05,6.06,1.72,4.59,0.03,151.08,27.36,19324.30,54.62,8.41,21.15,1.02,3.15,2.63,7.43,19353.24,0.51,0.31,3.20,0.18,1.00,0.47,1.07,0.02,0.40,12.69,0.22,0.02,1.00,,0.33,1.20,0.39,0.28,19.19,0.53,2.52,1.00,0.92,0.03,22.48,0.14,11.32,1.00,0.00,411.92,6.22,0.92,0.01,1.00,12.94,0.00,8.84,0.03,1.27,6.63,0.01,12.16
2020-12-16,19723.64,592.65,1.00,0.46,82.02,289.89,0.15,5.18,29.41,12.59,0.17,1.00,19735.92,169.12,152.10,2.86,0.03,2.27,0.24,2.25,5.15,5.72,0.78,16.98,0.02,0.06,1.00,5.39,84.64,1.36,96.93,1.00,525.02,3.36,0.00,11.84,0.30,29.17,0.02,67.95,3.91,0.02,24735.37,6.06,1.68,4.65,0.04,153.02,27.30,19679.72,56.77,8.18,23.15,1.00,3.21,2.77,9.50,19712.87,0.51,0.30,3.16,0.17,0.99,0.51,1.09,0.02,0.40,12.91,0.22,0.02,1.00,,0.33,1.27,0.39,0.29,19.13,0.59,2.59,1.00,0.95,0.03,22.74,0.15,11.20,0.99,0.00,411.92,6.15,0.92,0.01,1.00,12.69,0.00,8.76,0.03,1.27,6.50,0.01,12.85
2020-12-17,22660.97,647.40,1.00,0.57,97.68,314.61,0.17,5.39,30.71,13.60,0.19,1.00,22662.20,181.82,158.12,3.11,0.03,2.64,0.26,2.35,5.26,5.84,0.88,18.21,0.02,0.07,1.00,5.48,86.29,1.36,106.08,1.00,541.73,3.73,0.00,12.94,0.33,28.76,0.02,73.99,4.06,0.02,26963.48,6.54,1.73,4.90,0.04,159.22,30.19,22712.78,57.71,8.33,22.10,1.00,3.30,2.81,8.90,22628.74,0.54,0.30,3.36,0.17,1.04,0.50,1.17,0.02,0.42,13.52,0.23,0.02,1.00,0.13,0.34,1.41,0.41,0.30,19.81,0.66,2.76,1.00,1.04,0.04,24.92,0.17,13.00,1.00,0.00,660.11,7.05,0.94,0.01,1.01,13.28,0.00,9.47,0.04,1.32,6.83,0.01,13.85
2020-12-18,22855.21,645.90,1.00,0.58,107.91,312.33,0.16,5.34,30.53,13.57,0.18,1.00,22901.81,179.81,156.45,3.06,0.03,2.78,0.27,2.31,5.78,5.93,0.84,17.79,0.02,0.07,1.00,5.36,85.07,1.36,108.59,1.00,550.30,3.69,0.00,12.92,0.32,28.62,0.02,73.83,4.01,0.02,26981.53,6.45,1.67,4.88,0.04,158.21,34.66,22765.14,56.94,7.91,26.21,1.00,3.36,2.71,8.42,22906.25,0.54,0.30,3.25,0.17,1.00,0.52,1.14,0.02,0.42,13.53,0.24,0.02,1.00,0.19,0.33,1.25,0.41,0.29,18.13,0.70,2.71,1.00,1.00,0.03,24.72,0.17,12.14,0.99,0.00,,6.58,0.93,0.01,1.00,13.59,0.00,9.52,0.04,1.32,6.65,0.01,14.25
2020-12-19,23049.43,654.70,1.00,0.58,108.47,317.30,0.17,5.42,32.46,13.68,0.18,1.00,23062.65,177.73,156.26,3.08,0.03,2.86,0.30,2.34,6.28,6.00,0.92,18.11,0.02,0.07,1.00,5.34,91.82,1.36,107.14,1.00,574.49,4.07,0.00,13.11,0.33,28.48,0.02,74.20,4.06,0.02,27883.70,6.46,1.71,4.95,0.05,160.06,34.54,22970.28,57.83,7.86,26.32,1.00,3.46,2.92,8.44,23082.59,0.58,0.31,3.33,0.18,1.06,0.53,1.15,0.02,0.44,13.73,0.25,0.02,1.00,0.40,0.37,1.24,0.43,0.30,19.41,0.74,2.82,1.00,1.07,0.04,24.96,0.19,12.26,0.95,0.00,,6.41,0.95,0.01,1.00,13.70,0.00,9.69,0.04,1.40,6.80,0.01,14.48
2020-12-20,23562.74,650.06,1.00,0.57,117.62,346.28,0.16,5.29,34.46,13.45,0.18,1.00,23561.60,181.70,154.32,3.17,0.03,2.92,0.30,2.31,6.14,6.02,0.91,17.97,0.02,0.07,1.00,5.25,87.48,1.36,109.38,1.00,561.53,3.91,0.00,13.02,0.33,28.28,0.02,74.55,4.19,0.02,27034.56,6.58,1.64,5.05,0.05,156.11,33.95,23354.60,54.74,7.55,25.71,1.00,3.41,2.82,7.96,23597.89,0.56,0.29,3.25,0.17,1.05,0.53,1.11,0.02,0.43,13.50,0.24,0.02,1.00,0.63,0.35,1.06,0.41,0.29,18.50,0.71,2.82,1.00,1.04,0.04,24.82,0.25,12.05,0.90,0.00,,6.09,0.94,0.01,1.00,13.38,0.00,9.84,0.04,1.37,6.71,0.01,13.71
2020-12-21,23373.56,622.09,1.00,0.54,109.70,337.32,0.16,5.07,33.30,12.66,0.17,1.00,23378.69,179.41,148.86,3.05,0.03,2.87,0.29,2.22,5.99,5.83,0.92,16.95,0.02,0.06,1.00,5.03,83.23,1.36,108.53,1.00,534.22,3.60,0.00,12.42,0.31,27.23,0.02,70.53,4.09,0.02,25152.24,6.37,1.56,4.88,0.05,147.60,33.37,23134.86,51.49,6.87,26.59,1.00,3.17,2.62,7.91,23331.80,0.53,0.29,3.10,0.17,1.26,0.47,1.07,0.02,0.42,12.68,0.23,0.02,1.00,0.62,0.34,1.06,0.39,0.27,17.96,0.63,2.68,1.00,0.94,0.04,23.58,0.24,11.01,0.86,0.00,,5.73,0.90,0.01,1.00,12.85,0.00,9.37,0.03,1.32,6.33,0.01,12.82
2020-12-22,23051.65,613.11,1.00,0.48,106.08,314.07,0.16,5.03,32.45,12.38,0.16,1.00,23081.12,169.62,148.37,2.90,0.03,2.87,0.27,2.17,6.29,5.75,1.03,16.59,0.02,0.06,1.00,4.96,81.81,1.36,103.33,1.00,535.63,3.51,0.00,12.27,0.30,24.96,0.02,67.13,4.10,0.02,24637.96,6.07,1.53,4.84,0.05,144.01,34.22,22937.50,50.86,6.87,28.53,1.00,3.09,2.52,9.45,23100.02,0.52,0.29,2.97,0.16,1.16,0.49,1.05,0.02,0.40,12.49,0.22,0.02,1.00,0.51,0.34,1.19,0.38,0.28,16.42,0.59,2.57,1.00,0.91,0.04,23.43,0.24,10.44,0.82,0.00,,6.24,0.88,0.01,1.00,12.56,0.00,9.11,0.03,1.27,6.18,0.01,12.74
2020-12-23,23611.59,614.13,1.00,0.35,109.36,300.97,0.15,4.98,32.97,12.13,0.15,1.00,23625.74,164.66,159.40,2.74,0.03,3.09,0.27,2.06,7.61,6.01,1.14,15.72,0.02,0.06,1.00,4.78,78.49,1.36,99.87,1.00,532.73,3.56,0.00,12.29,0.30,24.62,0.02,64.94,4.04,0.02,23352.50,5.80,1.37,4.90,0.06,138.26,33.74,23486.79,51.60,6.51,25.81,1.00,3.12,2.48,8.39,23578.98,0.49,0.28,2.75,0.16,1.06,0.50,1.07,0.02,0.38,11.85,0.21,0.02,1.00,0.49,0.33,1.25,0.36,0.28,15.90,0.62,2.37,1.00,0.94,0.03,23.50,0.27,9.67,0.88,0.00,,6.61,0.81,0.01,1.00,12.09,0.00,8.59,0.03,1.21,5.81,0.01,12.42
2020-12-24,23268.96,585.49,1.00,0.27,104.41,282.23,0.14,4.84,31.84,10.74,0.14,1.00,23251.42,156.14,151.80,2.42,0.03,3.17,0.23,1.88,7.01,5.99,1.07,13.98,0.01,0.06,1.01,4.71,76.02,1.37,92.50,1.00,514.97,3.31,0.00,11.70,0.28,22.70,0.02,57.41,3.94,0.02,20633.21,5.29,1.29,4.74,0.06,131.21,33.93,23196.96,48.51,5.93,24.35,1.00,2.97,2.22,7.87,23257.96,0.42,0.26,2.41,0.14,0.97,0.51,1.02,0.02,0.36,10.61,0.21,0.02,1.00,0.40,0.30,1.27,0.34,0.25,15.05,0.56,2.13,1.00,0.89,0.03,22.43,0.27,8.92,0.80,0.00,,6.40,0.77,0.01,1.00,11.30,0.00,8.04,0.03,1.14,5.22,0.01,11.90
2020-12-25,23982.57,616.13,1.00,0.34,116.09,309.09,0.16,5.13,32.46,11.44,0.16,1.00,24020.98,163.00,156.30,2.63,0.03,3.71,0.25,2.05,7.32,6.12,1.25,15.19,0.01,0.06,1.00,4.91,78.25,1.36,100.34,1.00,532.31,3.48,0.00,12.34,0.29,23.85,0.02,62.93,4.01,0.02,24014.01,5.65,1.41,4.89,0.06,136.99,34.73,23785.57,50.50,6.64,23.96,1.00,3.04,2.58,8.17,24034.77,0.46,0.30,2.60,0.15,1.04,0.53,1.05,0.02,0.41,11.49,0.22,0.02,1.00,0.39,0.31,1.25,0.37,0.27,16.05,0.59,2.30,1.00,0.93,0.03,23.57,0.32,10.75,0.86,0.00,,6.68,0.82,0.01,1.00,11.83,0.00,8.43,0.03,1.22,5.56,0.01,12.35
2020-12-26,24876.94,628.90,1.00,0.31,129.45,319.80,0.15,5.19,33.33,11.29,0.15,1.00,24872.84,164.59,163.80,2.62,0.03,3.76,0.25,2.00,8.12,6.16,1.46,14.81,0.01,0.06,1.00,4.87,77.11,1.38,105.36,1.00,534.54,3.49,0.00,12.58,0.29,23.84,0.02,65.45,4.01,0.02,22796.01,5.74,1.38,4.94,0.07,132.23,36.11,24732.42,49.40,6.61,22.81,1.00,2.92,2.44,8.01,24906.04,0.45,0.30,2.57,0.15,1.02,0.55,1.05,0.02,0.41,11.00,0.21,0.02,1.00,0.35,0.31,1.10,0.36,0.26,16.41,0.60,2.27,1.00,0.90,0.03,24.03,0.33,11.26,0.91,0.00,,6.79,0.81,0.01,1.00,12.10,0.00,8.42,0.03,1.22,5.47,0.01,12.38
2020-12-27,27044.33,651.19,1.00,0.29,133.12,339.11,0.16,5.26,33.68,11.16,0.15,1.00,27005.31,168.35,166.20,2.66,0.03,4.08,0.23,2.00,8.06,6.18,1.48,15.16,0.02,0.06,1.00,4.83,76.45,1.37,108.03,1.00,555.89,3.50,0.00,12.98,0.29,23.21,0.02,67.47,4.00,0.02,22961.60,5.88,1.32,5.18,0.09,133.15,38.26,26767.49,49.07,6.39,22.96,1.00,2.94,2.47,7.99,27032.40,0.46,0.33,2.58,0.15,1.08,0.55,1.06,0.03,0.42,11.30,0.21,0.02,1.00,0.43,0.32,1.02,0.39,0.26,16.27,0.62,2.31,1.00,0.90,0.03,24.87,0.29,12.63,0.94,0.00,,6.59,0.84,0.01,1.00,12.21,0.00,8.96,0.03,1.20,5.29,0.01,12.89
2020-12-28,27016.88,728.68,1.00,0.28,130.83,361.20,0.17,5.83,35.36,12.40,0.15,1.00,27019.05,169.18,163.36,2.79,0.03,4.53,0.24,2.06,8.08,7.25,1.46,15.67,0.02,0.06,1.01,5.04,82.84,1.39,107.91,1.00,586.47,3.79,0.00,14.63,0.31,22.63,0.02,68.88,4.18,0.02,23313.36,5.97,1.38,5.36,0.09,137.07,39.76,26837.17,54.94,6.53,23.43,1.00,2.94,2.74,8.06,27049.47,0.47,0.39,2.73,0.16,1.21,0.63,1.08,0.03,0.43,12.42,0.21,0.02,1.00,0.41,0.34,0.92,0.39,0.31,16.52,0.58,2.35,1.00,1.00,0.03,27.90,0.27,12.53,0.97,0.00,,6.72,0.85,0.01,1.00,11.82,0.00,8.95,0.03,1.21,5.71,0.01,14.19
2020-12-29,26817.43,722.83,1.00,0.23,126.93,347.94,0.19,6.53,38.00,12.05,0.14,1.00,26731.46,162.91,161.11,2.66,0.03,4.89,0.23,2.07,7.70,7.41,1.45,15.00,0.02,0.06,1.01,5.32,78.20,1.39,103.51,1.00,570.20,3.62,0.00,14.49,0.30,21.59,0.02,65.27,4.26,0.02,22029.79,5.68,1.55,5.45,0.08,135.69,38.31,26591.25,56.46,6.96,24.68,1.00,2.91,2.53,7.90,26777.88,0.45,0.40,2.54,0.18,1.15,0.63,1.08,0.02,0.44,11.97,0.21,0.02,1.00,0.37,0.34,0.84,0.37,0.37,15.58,0.58,2.27,1.00,1.02,0.03,27.74,0.29,10.98,0.96,0.00,,6.34,0.83,0.01,1.00,11.96,0.00,8.33,0.03,1.15,5.70,0.01,13.80
2020-12-30,28096.37,735.99,1.00,0.21,127.70,355.15,0.18,7.36,37.69,11.45,0.13,1.00,27995.32,165.45,160.63,2.60,0.03,5.61,0.22,2.01,7.50,7.57,1.51,14.82,0.02,0.06,1.01,5.58,82.17,1.40,102.14,1.00,567.58,3.75,0.00,14.71,0.30,21.43,0.02,64.28,4.32,0.02,21983.48,5.69,1.59,5.64,0.08,150.68,37.51,27863.97,62.00,6.75,24.27,1.00,2.89,2.50,7.93,28128.86,0.44,0.39,2.50,0.19,1.22,0.68,1.06,0.03,0.48,11.45,0.20,0.02,1.00,0.37,0.34,0.90,0.36,0.33,15.84,0.56,2.22,1.00,1.19,0.03,28.20,0.29,11.12,1.00,0.00,,6.32,0.82,0.01,1.00,12.39,0.00,8.47,0.03,1.14,5.49,0.01,13.80
2020-12-31,28764.00,746.71,1.00,0.22,127.73,354.99,0.18,7.18,37.88,11.35,0.13,1.00,28719.00,166.95,159.16,2.61,0.03,5.61,0.20,1.99,7.32,7.64,1.60,14.69,0.02,0.06,1.00,5.43,80.97,1.39,101.67,1.00,573.23,4.09,0.00,14.96,0.29,21.07,0.02,63.71,4.33,0.02,21843.77,5.64,1.53,5.74,0.08,156.35,40.74,28517.99,62.51,6.60,24.17,1.00,2.92,2.62,7.90,28763.30,0.45,0.40,2.45,0.18,1.21,0.67,1.06,0.03,0.47,,0.20,0.02,1.00,0.37,0.33,0.93,0.36,0.32,16.29,0.53,2.22,1.00,1.19,0.03,28.58,0.28,10.79,1.03,0.00,,6.19,0.80,0.01,1.01,11.77,0.00,8.46,0.03,1.15,5.39,0.01,13.91
