ticker,GDBR1 INDEX,MXEU0RE INDEX,SXXP INDEX,V2X INDEX,BTPSDBR10,EUAggCorp10,DBR0110
2019-11-04,-0.603,159.92,403.41,12.9047,1.346,0.8052,0.252
2019-11-05,-0.586,159.32,404.23,12.9226,1.337,0.7698,0.277
2019-11-06,-0.589,159.61,405.07,12.9335,1.336,0.7957,0.256
2019-11-07,-0.581,158.54,406.56,12.7542,1.398,0.7419,0.348
2019-11-08,-0.595,157.73,405.42,12.8514,1.456,0.7721,0.332
2019-11-11,-0.594,158.31,405.34,13.0887,1.506,0.7632,0.349
2019-11-12,-0.613,158.36,406.9,12.6338,1.469,0.7684,0.361
2019-11-13,-0.63,158.86,405.86,12.7955,1.545,0.7956,0.33
2019-11-14,-0.635,159.47,404.41,12.4735,1.676,0.8327,0.284
2019-11-15,-0.634,159.76,406.04,11.537,1.567,0.8306,0.3
2019-11-18,-0.623,162.39,405.99,12.0372,1.544,0.8379,0.287
2019-11-19,-0.627,162.27,405.5,12.3699,1.585,0.8452,0.288
2019-11-20,-0.639,160.5,403.82,12.7274,1.548,0.8646,0.292
2019-11-21,-0.626,159.6,402.22,13.1317,1.502,0.8729,0.301
2019-11-22,-0.635,159.68,403.98,13.0888,1.54,0.8863,0.276
2019-11-25,-0.629,161,408.09,12.3837,1.512,0.8714,0.28
2019-11-26,-0.63,162.76,408.49,12.0954,1.541,0.8706,0.258
2019-11-27,-0.634,162.73,409.81,12.2032,1.579,0.8693,0.262
2019-11-28,-0.631,162.97,409.25,12.7959,1.596,0.8633,0.27
2019-11-29,-0.619,162.52,407.43,13.174,1.591,0.8686,0.259
2019-12-02,-0.613,159.8,401.01,15.8889,1.632,0.8249,0.332
2019-12-03,-0.638,160.36,398.48,16.9096,1.634,0.846,0.29
2019-12-04,-0.636,160.52,403.19,15.2237,1.605,0.8219,0.321
2019-12-05,-0.628,160.72,402.66,15.3707,1.665,0.816,0.334
2019-12-06,-0.635,162.71,407.35,14.1327,1.637,0.803,0.349
2019-12-09,-0.642,163.14,406.39,14.9246,1.583,0.8002,0.335
2019-12-10,-0.646,163.26,405.34,15.022,1.538,0.7838,0.351
2019-12-11,-0.655,162.31,406.22,15.2345,1.525,0.7959,0.334
2019-12-12,-0.638,160.88,407.58,14.6631,1.502,0.775,0.369
2019-12-13,-0.645,162.18,412.02,13.1174,1.548,0.7605,0.356
2019-12-16,-0.651,163.61,417.75,11.644,1.572,0.7426,0.374
2019-12-17,-0.663,162.21,414.92,12.1489,1.568,0.7467,0.368
2019-12-18,-0.66,162.53,414.38,11.8244,1.587,0.7164,0.411
2019-12-19,-0.663,163.6,415.07,12.1761,1.618,0.7122,0.428
2019-12-20,-0.659,163.96,418.4,11.0774,1.659,0.7198,0.407
2019-12-23,-0.625,164.4,418.27,11.6482,1.672,0.7132,0.383
2019-12-24,-0.63,164.79,418.86,11.6482,1.673,0.7121,0.388
2019-12-25,-0.63,164.79,418.86,11.6482,1.673,0.7121,0.388
2019-12-26,-0.63,164.85,418.86,11.6482,1.673,0.7121,0.388
2019-12-27,-0.643,166.58,419.74,12.0913,1.629,0.7251,0.387
2019-12-30,-0.635,166.19,416.17,13.9548,1.597,0.6926,0.45
2019-12-31,-0.635,166.51,415.84,13.9548,1.597,0.6915,0.45
2020-01-01,-0.637,166.51,415.84,13.9548,1.598,0.6925,0.451
2020-01-02,-0.605,167.17,419.72,12.6736,1.636,0.7076,0.382
2020-01-03,-0.599,167.85,418.33,13.9588,1.625,0.7301,0.321
2020-01-06,-0.607,166.55,416.63,15.1404,1.648,0.7377,0.32
2020-01-07,-0.605,167.13,417.67,14.2117,1.662,0.743,0.32
2020-01-08,-0.598,165.3,418.36,14.0401,1.621,0.6876,0.391
2020-01-09,-0.583,164.46,419.64,13.0363,1.557,0.6865,0.404
2020-01-10,-0.584,163.97,419.14,12.3886,1.52,0.6973,0.385
2020-01-13,-0.577,164.24,418.39,12.7138,1.535,0.677,0.418
2020-01-14,-0.568,164.78,419.59,12.4099,1.566,0.6842,0.397
2020-01-15,-0.576,165.33,419.63,12.0408,1.6,0.6947,0.376
2020-01-16,-0.581,166.72,420.54,11.0223,1.655,0.6977,0.362
2020-01-17,-0.567,167.45,424.56,10.6899,1.591,0.6888,0.352
2020-01-20,-0.571,166.86,423.98,11.2522,1.571,0.6813,0.353
2020-01-21,-0.573,167.39,423.38,11.8141,1.619,0.6937,0.325
2020-01-22,-0.573,167.73,423.04,12.2389,1.608,0.6961,0.313
2020-01-23,-0.579,167.96,420.03,13.164,1.562,0.7178,0.271
2020-01-24,-0.584,169.53,423.64,12.6665,1.567,0.7315,0.249
2020-01-27,-0.592,166.83,414.07,17.1711,1.422,0.7583,0.207
2020-01-28,-0.587,166.98,417.56,15.1979,1.373,0.7361,0.246
2020-01-29,-0.592,168.59,419.41,14.4199,1.33,0.7557,0.215
2020-01-30,-0.596,167.76,415.16,16.4174,1.348,0.769,0.19
2020-01-31,-0.6,167.01,410.71,17.1542,1.369,0.7753,0.166
2020-02-03,-0.602,167.25,411.72,16.2837,1.393,0.7939,0.16
2020-02-04,-0.582,167.6,418.47,14.4971,1.35,0.7607,0.183
2020-02-05,-0.579,167.68,423.62,13.6052,1.323,0.7335,0.22
2020-02-06,-0.58,167.73,425.49,12.9889,1.334,0.7494,0.21
2020-02-07,-0.588,167.29,424.36,13.3241,1.329,0.7515,0.202
2020-02-10,-0.578,169.2,424.64,13.7034,1.363,0.7653,0.167
2020-02-11,-0.584,170.21,428.48,12.9201,1.36,0.7499,0.193
2020-02-12,-0.582,169.91,431.16,12.4526,1.292,0.7402,0.204
2020-02-13,-0.591,170.41,431.08,13.2476,1.293,0.742,0.205
2020-02-14,-0.597,173.4,430.52,13.0625,1.322,0.7428,0.196
2020-02-17,-0.595,172.35,431.98,12.9654,1.306,0.7372,0.194
2020-02-18,-0.59,172.78,430.33,13.8431,1.338,0.7412,0.183
2020-02-19,-0.617,173.42,433.9,12.8829,1.371,0.7448,0.199
2020-02-20,-0.617,171.84,430.19,14.09,1.35,0.7628,0.173
2020-02-21,-0.617,171.43,428.07,15.7536,1.342,0.755,0.186
2020-02-24,-0.652,168.59,411.86,22.6584,1.449,0.8007,0.171
2020-02-25,-0.663,165.5,404.6,27.4449,1.5,0.8355,0.151
2020-02-26,-0.666,164.41,404.62,24.5403,1.499,0.8615,0.161
2020-02-27,-0.703,159.18,389.45,34.6989,1.618,0.9106,0.16
2020-02-28,-0.72,153.34,375.65,42.2369,1.709,1.0358,0.113
2020-03-02,-0.763,153.24,375.97,36.1186,1.76,1.0584,0.139
2020-03-03,-0.739,155.65,381.13,33.4532,1.614,1.044,0.114
2020-03-04,-0.772,158.84,386.3,29.7565,1.652,1.0298,0.134
2020-03-05,-0.775,157.31,380.76,33.1404,1.754,1.0714,0.089
2020-03-06,-0.776,152.34,366.8,43.0212,1.783,1.1691,0.0660000000000001
2020-03-09,-0.909,143.18,339.5,54.0993,2.28,1.4938,0.053
2020-03-10,-0.862,139.69,335.64,53.8031,2.118,1.4651,0.072
2020-03-11,-0.874,139.44,333.17,53.7615,1.918,1.4564,0.132
2020-03-12,-0.872,123.35,294.93,71.5196,2.501,1.6341,0.131
2020-03-13,-0.797,121.69,299.16,74.3321,2.329,1.5936,0.253
2020-03-16,-0.84,110.14,284.63,85.6206,2.626,1.7286,0.379
2020-03-17,-0.823,108.26,291.07,77.2625,2.789,1.8916,0.389
2020-03-18,-0.768,103.55,279.66,84.7969,2.669,2.1208,0.533
2020-03-19,-0.687,108.21,287.8,78.3461,1.934,2.2033,0.494
2020-03-20,-0.686,114.41,293.04,68.2146,1.952,2.2456,0.365
2020-03-23,-0.69,108.76,280.43,64.4283,1.956,2.3703,0.315
2020-03-24,-0.631,118.01,304,52.5304,1.887,2.4013,0.309
2020-03-25,-0.595,118.33,313.38,57.1305,1.805,2.3411,0.333
2020-03-26,-0.64,118.63,321.38,54.3148,1.587,2.3284,0.279
2020-03-27,-0.7,114.93,310.9,60.9948,1.801,2.3461,0.226
2020-03-30,-0.691,114.82,314.88,55.6324,1.968,2.3285,0.201
2020-03-31,-0.668,116.09,320.06,48.5926,1.994,2.317,0.197
2020-04-01,-0.613,112.79,310.77,51.1408,1.967,2.3211,0.155
2020-04-02,-0.621,113.99,312.08,49.9156,1.9,2.316,0.188
2020-04-03,-0.637,112.17,309.06,45.8806,1.991,2.3192,0.196
2020-04-06,-0.617,115.88,320.58,43.0301,1.915,2.2928,0.192
2020-04-07,-0.593,119.7,326.61,46.2871,1.925,2.1531,0.284
2020-04-08,-0.587,121.38,326.67,45.2972,1.958,2.0969,0.281
2020-04-09,-0.604,125.53,331.8,44.7106,1.938,1.9597,0.257
2020-04-10,-0.604,125.53,331.8,44.7106,1.938,1.9597,0.257
2020-04-13,-0.604,125.71,331.8,44.7106,1.938,1.9597,0.257
2020-04-14,-0.414,122.47,333.89,40.4768,2.162,1.83,0.037
2020-04-15,-0.474,119.78,323.06,44.9575,2.349,1.8742,0.00899999999999995
2020-04-16,-0.517,118.68,324.92,43.2623,2.307,1.9153,0.043
2020-04-17,-0.533,121.77,333.47,41.201,2.265,1.8962,0.0610000000000001
2020-04-20,-0.525,120.5,335.7,41.2975,2.387,1.9033,0.077
2020-04-21,-0.526,117.9,324.31,48.2215,2.633,1.9426,0.049
2020-04-22,-0.535,118.8,330.14,43.9569,2.486,1.894,0.128
2020-04-23,-0.532,119.08,333.24,40.3534,2.41,1.8421,0.108
2020-04-24,-0.543,118.51,329.59,40.1744,2.312,1.8334,0.0700000000000001
2020-04-27,-0.517,119.31,335.44,34.7193,2.213,1.7774,0.064
2020-04-28,-0.535,120.57,341.09,33.012,2.197,1.7528,0.0660000000000001
2020-04-29,-0.534,123.35,347.06,30.7205,2.251,1.7638,0.039
2020-04-30,-0.543,122.16,340.03,33.9105,2.349,1.7793,-0.0429999999999999
2020-05-01,-0.543,121.25,337.39,33.9105,2.349,1.7776,-0.0429999999999999
2020-05-04,-0.548,117.15,328.44,38.322,2.33,1.804,-0.0149999999999999
2020-05-05,-0.554,121.13,335.5,34.5055,2.445,1.794,-0.0239999999999999
2020-05-06,-0.561,119.75,334.34,34.8075,2.482,1.7851,0.054
2020-05-07,-0.559,122.74,337.98,32.4312,2.464,1.8151,0.014
2020-05-08,-0.545,123.49,341.05,29.6643,2.382,1.8071,0.00800000000000001
2020-05-11,-0.56,122.7,339.7,29.9068,2.391,1.7885,0.048
2020-05-12,-0.559,119.45,340.57,27.6697,2.395,1.8054,0.054
2020-05-13,-0.555,116.96,333.97,33.4196,2.332,1.8411,0.025
2020-05-14,-0.565,115.25,326.71,36.3219,2.36,1.9023,0.0219999999999999
2020-05-15,-0.567,115.22,328.24,34.4706,2.394,1.8963,0.0359999999999999
2020-05-18,-0.558,119.17,341.59,29.0582,2.14,1.8542,0.091
2020-05-19,-0.569,118.59,339.49,30.1699,2.099,1.8398,0.105
2020-05-20,-0.562,117.77,342.82,29.1093,2.101,1.8056,0.094
2020-05-21,-0.571,116.83,340.26,32.315,2.109,1.7703,0.076
2020-05-22,-0.568,117.74,340.17,31.4161,2.084,1.7631,0.081
2020-05-25,-0.537,120.7,345.18,29.1565,2.069,1.7701,0.043
2020-05-26,-0.567,123.83,348.92,28.0385,1.979,1.6787,0.138
2020-05-27,-0.562,124.21,349.75,29.3988,1.916,1.5919,0.148
2020-05-28,-0.566,126.42,355.47,29.0063,1.844,1.5686,0.147
2020-05-29,-0.569,124.57,350.36,31.1263,1.923,1.5715,0.122
2020-06-01,-0.566,126.48,354.2,30.099,1.889,1.5442,0.164
2020-06-02,-0.567,132.21,359.77,30.678,1.916,1.5134,0.152
2020-06-03,-0.565,135.39,368.92,29.6082,1.908,1.4085,0.211
2020-06-04,-0.565,136.69,366.25,27.6617,1.741,1.3022,0.245
2020-06-05,-0.565,139.69,375.32,27.8909,1.689,1.1507,0.288
2020-06-08,-0.56,137.36,374.12,28.1197,1.723,1.1285,0.241
2020-06-09,-0.559,134.03,369.54,29.7453,1.81,1.1618,0.25
2020-06-10,-0.568,132.6,368.15,30.0524,1.882,1.2121,0.237
2020-06-11,-0.562,128.37,353.07,36.0215,1.913,1.3124,0.148
2020-06-12,-0.559,130.12,354.06,41.4116,1.886,1.3291,0.12
2020-06-15,-0.557,130.34,353.09,38.4135,1.904,1.3583,0.111
2020-06-16,-0.569,132.5,363.33,36.0977,1.824,1.251,0.142
2020-06-17,-0.572,132.54,366.02,35.3603,1.808,1.2302,0.18
2020-06-18,-0.564,132.79,363.41,35.0461,1.786,1.2729,0.157
2020-06-19,-0.557,130.57,365.46,32.2142,1.772,1.2779,0.142
2020-06-22,-0.561,130.61,362.7,33.781,1.727,1.3022,0.122
2020-06-23,-0.554,130.1,367.4,31.3419,1.664,1.2928,0.146
2020-06-24,-0.548,126.15,357.17,36.8071,1.707,1.3165,0.108
2020-06-25,-0.545,126.22,359.74,34.6839,1.773,1.343,0.077
2020-06-26,-0.543,126.68,358.32,35.1735,1.774,1.3573,0.0610000000000001
2020-06-29,-0.541,125.97,359.89,34.4922,1.768,1.3607,0.0710000000000001
2020-06-30,-0.545,127.22,360.34,31.7179,1.712,1.3411,0.091
2020-07-01,-0.54,127.27,361.19,30.1305,1.666,1.3161,0.145
2020-07-02,-0.543,129.79,368.29,27.5942,1.639,1.2949,0.115
2020-07-03,-0.548,129.59,365.43,28.2699,1.687,1.2878,0.116
2020-07-06,-0.502,131.82,371.21,27.6015,1.671,1.2663,0.071
2020-07-07,-0.552,129.23,368.96,27.9345,1.633,1.2729,0.123
2020-07-08,-0.555,128.83,366.48,29.5725,1.642,1.2811,0.115
2020-07-09,-0.562,127.41,363.64,30.4505,1.687,1.2852,0.099
2020-07-10,-0.563,129.11,366.83,28.4276,1.691,1.2846,0.0979999999999999
2020-07-13,-0.577,128.97,370.5,27.1352,1.654,1.2665,0.16
2020-07-14,-0.563,127.99,367.4,28.9278,1.659,1.2699,0.116
2020-07-15,-0.565,128.38,373.87,27.5724,1.645,1.2356,0.121
2020-07-16,-0.571,126.48,372.13,26.8067,1.652,1.2222,0.106
2020-07-17,-0.569,126.18,372.71,25.5762,1.617,1.2031,0.122
2020-07-20,-0.535,127.38,375.51,24.2112,1.564,1.1857,0.075
2020-07-21,-0.564,128.69,376.69,23.4879,1.554,1.1435,0.104
2020-07-22,-0.562,128.35,373.44,24.2123,1.526,1.1359,0.0720000000000001
2020-07-23,-0.559,126.61,373.65,23.3144,1.465,1.1277,0.0780000000000001
2020-07-24,-0.55,125.9,367.29,25.5773,1.445,1.1201,0.102
2020-07-27,-0.55,123.93,366.15,25.238,1.479,1.1311,0.0590000000000001
2020-07-28,-0.567,126.51,367.68,24.3987,1.515,1.1278,0.0589999999999999
2020-07-29,-0.569,128.85,367.45,24.2316,1.49,1.1286,0.071
2020-07-30,-0.555,126.48,359.52,28.024,1.512,1.1587,0.013
2020-07-31,-0.561,127.35,356.33,26.6625,1.537,1.1463,0.037
2020-08-03,-0.514,127.55,363.64,25.7571,1.53,1.1605,-0.00900000000000001
2020-08-04,-0.563,128.74,363.39,25.087,1.5,1.1612,0.0099999999999999
2020-08-05,-0.562,131.7,365.16,23.9421,1.478,1.1287,0.056
2020-08-06,-0.569,130.87,362.49,24.9371,1.462,1.1222,0.0379999999999999
2020-08-07,-0.539,131.85,363.55,24.1977,1.437,1.1062,0.03
2020-08-10,-0.566,132.49,364.65,24.1127,1.446,1.088,0.0399999999999999
2020-08-11,-0.571,132.65,370.76,23.3863,1.421,1.0448,0.093
2020-08-12,-0.561,133.28,374.88,22.4674,1.408,1.0158,0.114
2020-08-13,-0.56,132.21,372.53,22.691,1.423,1,0.148
2020-08-14,-0.565,131.08,368.07,23.8671,1.408,1.006,0.144
2020-08-17,-0.562,130.38,369.26,22.7835,1.381,1.0175,0.111
2020-08-18,-0.557,128.76,367.18,23.269,1.389,1.0198,0.094
2020-08-19,-0.559,128.44,369.58,21.9882,1.385,1.0156,0.0870000000000001
2020-08-20,-0.537,131.16,365.64,24.0354,1.41,1.0293,0.041
2020-08-21,-0.554,131.33,365.09,24.3375,1.451,1.0333,0.047
2020-08-24,-0.545,131.63,370.85,23.1101,1.435,1.0154,0.054
2020-08-25,-0.548,130.57,369.75,23.3594,1.457,0.9969,0.117
2020-08-26,-0.549,132.34,373.12,22.0013,1.432,0.9931,0.134
2020-08-27,-0.548,130.85,370.72,23.5584,1.427,0.9921,0.141
2020-08-28,-0.543,131.33,368.8,25.1579,1.453,0.9793,0.134
2020-08-31,-0.544,130.58,366.51,26.7213,1.491,0.9749,0.147
2020-09-01,-0.557,130.78,365.23,27.1192,1.455,0.9893,0.137
2020-09-02,-0.563,132.7,371.28,26.6145,1.445,0.996,0.09
2020-09-03,-0.576,132.33,366.08,29.0121,1.463,0.9916,0.088
2020-09-04,-0.568,126.81,361.93,31.7117,1.488,0.9949,0.096
2020-09-07,-0.569,128.96,367.97,27.922,1.509,0.9916,0.106
2020-09-08,-0.577,128.62,363.75,28.4501,1.523,1.0135,0.082
2020-09-09,-0.568,130.69,369.65,25.8888,1.483,1.0076,0.106
2020-09-10,-0.569,130.28,367.48,25.0052,1.441,1.003,0.136
2020-09-11,-0.58,129.42,367.96,23.7249,1.463,1.0158,0.099
2020-09-14,-0.577,129.09,368.51,22.5682,1.501,1.0113,0.097
2020-09-15,-0.576,129.35,370.96,22.1155,1.477,1.0095,0.097
2020-09-16,-0.58,131.05,373.13,21.9927,1.453,1.0147,0.096
2020-09-17,-0.576,129.98,371.23,22.5468,1.445,1.0011,0.085
2020-09-18,-0.57,127.81,368.78,22.6496,1.447,0.9973,0.085
2020-09-21,-0.568,123.28,356.82,29.8809,1.448,1.0343,0.0379999999999999
2020-09-22,-0.573,123.84,357.55,28.1097,1.371,1.0373,0.0679999999999999
2020-09-23,-0.581,122.55,359.53,27.1669,1.356,1.0438,0.076
2020-09-24,-0.59,122.37,355.85,28.3437,1.395,1.0603,0.089
2020-09-25,-0.588,121.65,355.51,27.8075,1.415,1.0949,0.0589999999999999
2020-09-28,-0.574,124.65,363.39,26.8241,1.407,1.0887,0.0459999999999999
2020-09-29,-0.589,122.7,361.49,26.9026,1.397,1.0919,0.0439999999999999
2020-09-30,-0.599,124.62,361.09,26.0598,1.388,1.0722,0.077
2020-10-01,-0.598,125.38,361.8,26.5374,1.357,1.0669,0.0619999999999999
2020-10-02,-0.595,125.62,362.69,26.8168,1.32,1.0602,0.0589999999999999
2020-10-05,-0.617,126.92,365.63,26.2763,1.318,1.0247,0.107
2020-10-06,-0.619,127.64,365.88,25.2128,1.283,1.0045,0.112
2020-10-07,-0.619,126.21,365.45,24.9744,1.278,0.9877,0.126
2020-10-08,-0.619,127.66,368.31,23.98,1.282,0.9978,0.096
2020-10-09,-0.634,128.1,370.35,22.2369,1.251,0.9894,0.107
2020-10-12,-0.634,129.6,373,22.2531,1.222,0.9942,0.089
2020-10-13,-0.65,128.34,370.96,22.9397,1.214,0.991,0.094
2020-10-14,-0.659,128.26,370.62,23.2425,1.238,1.0075,0.0780000000000001
2020-10-15,-0.669,128.42,362.91,26.8422,1.307,1.029,0.0590000000000001
2020-10-16,-0.674,126.48,367.48,25.3165,1.273,1.0298,0.052
2020-10-19,-0.693,127.26,366.81,26.6186,1.348,1.0229,0.0649999999999999
2020-10-20,-0.696,127.76,365.51,27.6293,1.334,1.0092,0.09
2020-10-21,-0.697,125.15,360.79,29.4488,1.37,0.989,0.109
2020-10-22,-0.702,124.89,360.27,28.9879,1.369,0.9872,0.136
2020-10-23,-0.698,125.04,362.5,28.157,1.332,0.9906,0.124
2020-10-26,-0.698,123.38,355.95,31.7557,1.319,1.0016,0.118
2020-10-27,-0.694,122.02,352.58,32.7397,1.315,1.0121,0.079
2020-10-28,-0.678,117.78,342.17,38.2587,1.39,1.0443,0.053
2020-10-29,-0.701,119.53,341.76,37.5504,1.328,1.0516,0.0649999999999999
2020-10-30,-0.702,120.11,342.36,35.3472,1.387,1.0575,0.075
2020-11-02,-0.705,121.41,347.86,35.233,1.388,1.0697,0.0649999999999999
2020-11-03,-0.701,123.29,356.01,32.763,1.354,1.0338,0.081
2020-11-04,-0.706,127.01,363.31,28.0023,1.325,1.0322,0.0679999999999999
2020-11-05,-0.697,127.65,367.12,26.3725,1.305,0.9989,0.0599999999999999
2020-11-06,-0.704,127.24,366.4,25.6153,1.261,0.9783,0.083
2020-11-09,-0.677,130.11,380.99,23.8631,1.266,0.8604,0.168
2020-11-10,-0.672,132.03,384.42,25.0803,1.247,0.8391,0.187
2020-11-11,-0.676,135.42,388.56,23.1256,1.245,0.8439,0.169
2020-11-12,-0.67,133.88,385.16,23.3023,1.22,0.8641,0.134
2020-11-13,-0.666,134.43,385.18,23.1431,1.212,0.8701,0.119
2020-11-16,-0.665,135.63,389.74,22.3849,1.197,0.8488,0.12
2020-11-17,-0.662,136.29,388.82,22.2529,1.202,0.8568,0.0990000000000001
2020-11-18,-0.664,137.54,390.54,20.9029,1.209,0.8469,0.11
2020-11-19,-0.655,136.86,387.6,21.9714,1.213,0.8598,0.0840000000000001
2020-11-20,-0.664,136.37,389.61,21.4393,1.216,0.8542,0.0810000000000001
2020-11-23,-0.66,135.25,388.84,22.4894,1.205,0.8493,0.0790000000000001
2020-11-24,-0.666,135.98,392.39,21.3674,1.175,0.8183,0.103
2020-11-25,-0.669,137.25,392.09,20.7778,1.183,0.819,0.101
2020-11-26,-0.669,137.5,391.63,20.2346,1.189,0.8349,0.0810000000000001
2020-11-27,-0.671,136.43,393.23,20.0788,1.182,0.8375,0.0830000000000001
2020-11-30,-0.671,136.47,389.36,22.9149,1.197,0.8297,0.1
2020-12-01,-0.675,137.11,391.9,21.3014,1.202,0.8143,0.147
2020-12-02,-0.677,136.96,391.69,21.694,1.151,0.8007,0.158
2020-12-03,-0.686,137.39,391.72,21.3172,1.158,0.8144,0.13
2020-12-04,-0.681,137.94,394.04,20.8186,1.172,0.7964,0.134
2020-12-07,-0.695,137.69,392.84,21.4355,1.192,0.8033,0.113
2020-12-08,-0.694,138.04,393.64,20.5353,1.197,0.8089,0.087
2020-12-09,-0.723,137.75,394.9,20.0186,1.187,0.8077,0.118
2020-12-10,-0.721,138.06,393.15,20.6617,1.165,0.8157,0.118
2020-12-11,-0.724,138.23,390.12,23.6144,1.194,0.8303,0.088
2020-12-14,-0.745,138.5,391.85,22.521,1.161,0.8244,0.125
2020-12-15,-0.737,138.98,392.84,21.7301,1.13,0.8254,0.126
2020-12-16,-0.73,140.73,396.08,21.1372,1.103,0.8128,0.163
2020-12-17,-0.725,141.82,397.28,20.5099,1.11,0.8081,0.155
2020-12-18,-0.725,139.17,395.9,21.6252,1.136,0.8072,0.154
2020-12-21,-0.709,136.17,386.69,27.2641,1.149,0.8181,0.129
2020-12-22,-0.707,137.92,391.25,25.2067,1.15,0.835,0.112
2020-12-23,-0.705,140.48,395.49,23.1531,1.132,0.8221,0.158
2020-12-24,-0.707,141.11,395.98,23.1531,1.133,0.822,0.159
2020-12-25,-0.707,141.11,395.98,23.1531,1.133,0.822,0.159
2020-12-28,-0.714,141.66,398.58,21.7054,1.104,0.839,0.149
2020-12-29,-0.703,142.94,401.61,22.3828,1.128,0.8081,0.132
2020-12-30,-0.708,142.65,400.25,23.369,1.112,0.8131,0.139
2020-12-31,-0.711,142.36,399.03,23.369,1.112,0.8121,0.142
2021-01-01,-0.711,142.36,399.03,23.369,1.112,0.8121,0.142
2021-01-04,-0.675,141.14,401.69,24.8416,1.152,0.8258,0.0710000000000001
2021-01-05,-0.656,141.61,400.94,25.1986,1.143,0.8004,0.0790000000000001
2021-01-06,-0.659,139.62,406.41,21.4423,1.087,0.7522,0.139
2021-01-07,-0.661,138.38,408.49,21.0154,1.08,0.7479,0.139
2021-01-08,-0.655,138.76,411.17,20.5276,1.05,0.7374,0.136
2021-01-11,-0.651,137.58,408.41,21.9797,1.06,0.7308,0.155
2021-01-12,-0.621,136.16,408.61,21.9516,1.118,0.736,0.153
2021-01-13,-0.628,137.56,409.07,21.0937,1.122,0.7679,0.106
2021-01-14,-0.634,139.68,412,19.6932,1.193,0.7757,0.084
2021-01-15,-0.637,137.66,407.85,22.4344,1.157,0.7811,0.094
2021-01-18,-0.626,137.65,408.68,21.9473,1.158,0.7804,0.099
2021-01-19,-0.623,136.92,407.92,21.749,1.114,0.7775,0.097
2021-01-20,-0.623,137.26,410.84,20.2772,1.148,0.7686,0.094
2021-01-21,-0.618,134.39,410.89,19.9362,1.182,0.7558,0.122
2021-01-22,-0.615,134.59,408.54,21.317,1.263,0.7612,0.103
2021-01-25,-0.633,134.65,405.13,26.0059,1.228,0.7759,0.083
2021-01-26,-0.637,136.27,407.7,23.0994,1.18,0.7762,0.104
2021-01-27,-0.639,138.58,402.98,26.7698,1.201,0.7889,0.093
2021-01-28,-0.66,137.56,403.39,25.9287,1.175,0.8012,0.121
