,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY,X601901.CH.EQUITY,X2892.TT.EQUITY
X601398.CH.EQUITY,0,0.115715545152931,0,0.264076924016838,0,0,0,-0.0408910569112603,0,0,-0.0568538936440617,0.106321172887285,0.217056497097907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163726155807147,0,-0.103484091548225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881529310590317,0,0.22934434510576
X601318.CH.EQUITY,0,0,0,0,0,0.142303836018268,0,0,0.164912603343416,0,0,0,0.217923911624987,0,0.0615825518644755,0,0,0.114204743444912,0,0,-0.139075893371301,-0.0661901758588417,0,0,0,0.0178465506709275,0.237956612893698,0,0,0.376637637510551,-0.163404156279515,0,0,0,0,0,0,0,0,0,0.27866887074383,0,-0.0507757882641228,0,0,0.0690147400088347,-0.105124681411511,0,0,0
X601939.CH.EQUITY,0.767136935584899,0,0,0.045151488487807,0,0,0,0,0,0,0,0,0.102855770008734,0,0,0,0,0,0,0,0,0,0.0706339564352997,0,0,0,0,0,0.14374071162994,0,0.0295112113559409,0,0,0,0,0,0,0,0,0,0,0,-0.0341075882951376,3.46944695195361e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0.380952574574432,0,0.0345442965458761,0,0,0.304228024930347,0,0,0.0165366100152785,0,0.0586269765497898,0,0,0,0.0314377407724251,0.0747585183016098,0,0,0,0,0,0,-0.034827210789154,0,0,0,-0.0658698678120157,0,0,0,0.196783321390926,0,0,0,0,0,0,0,0,0,0.044616815430289,0,0,0,0,0,1.73472347597681e-18,0,-0.0753857986028475,0.0253371542451594
X5.HK.EQUITY,0.0421889960747558,-0.0462438981211416,0.0767602774273695,0.0444402111472864,0,0.146585645447302,0,-0.340346493614605,0,0,0,0.0942805142645334,0.136166496047263,0,0,0,0,0.664065179424946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818525591161003,0,0,0,0,0,0,0,0,0,0,0.152117157227448,0.117379417519512,-1.0842021724855e-19,0,0
X601988.CH.EQUITY,0,0.0746887821352488,0.161406975559,0.276637290989192,0,0,0,0,0.135823772862738,0,0,0.114833233306894,0,0,0,0,0,0.254112551655321,0,0.101268021328892,0,0,0,0,0,0,0,0,0.0355682846838797,0.0649695112165885,0,0,0,0,0,0,0,0,0,0,0,0.0785235535460037,0,0,0,0,0,0,0,-0.231149269655519
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.227076389646445,0,0,0.00497575196678775,0,0.104608660188662,0.393443808847592,0,0,0,0,0,0,0,0,0,0,0.080282917284447,0,0.104830250647256,0,0.0997751074734672,0,0,0,0,0,-0.0684205078240829,0,0.0148186267719035,0,0,0,0,0.00975876162930396,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.216055204655543,0,0,0,0,0,0,0,0.0151556872198744,0.189622356352739,0,0.202976972762378,0,0,0.272382910161099,-0.0672271475074135,0.103486530680862,0,0,0.0442531924873704,0,0,0,0,0.0174393224530025,0,0,0,0,0,0.0614750576547606,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.163004365155173,0.210578143275464,0,0,0,0,0,0.0868563434102202,0,0,0,0,0,0,0.0428422301185414,0.0914572910452867,0,-0.186870734348856,0,0,0,0,0,0,0,0,0,0,0,0.0237331278585208,0,0.131907774016039,0,0,0,0,0,0,0,0,0,0.0132662353751825,0,0,0,0.0664598421598142,0,-0.0224212733173241,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.258801982000224,-0.533704499333724,0,0,0,-0.0738370861099696,0,0,0,0.801367128201035,0,0,0,-0.00125096897167014,0,0,0,0,0,-0.150255830627773,6.93889390390723e-18,0,0,0,0,0,-0.210237551685798,-0.100822141964382,0,0,0,0,0.39977543620358,0.139524701167723,0.0203791074083632,0,0.0875206548093341,-0.294444748236979,0.0842889264859395,-0.0257107555348555
X601166.CH.EQUITY,0,0,0.00523600777357259,0,0,0,0.484757069141139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105450871285349,0.252320143088192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855644520276256,0,0,0
X601328.CH.EQUITY,0,0,0.218857546795012,8.67361737988404e-19,0,0,0.0465179227421875,0,0,0,0,0,0.449641968558341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234152643299398,0.0445880446395994,0,0,0,0,0,0,0,0,0,0,-0.10513628121206,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,-6.93889390390723e-18,3.46944695195361e-18,0.0240498660252539,0,0.114106107647227,0,0,0,0,0.515456538812312,0,0.230736929493986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047612573387969,0,0.0545702964114725,0,0,0,0,0,0,0,0.153849995576054,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.326509304611169,0,0,0,0,0,0,0,0,0,0.125072575920766,0,0,0,0,0,0,0.141585089074252,0,-0.151006262199008,0.342035948518647,0,0,0,0,-0.022531658261972,0,0,0.243579398346891,0,0,0,0,0,0,0,0.00749007785499754,-0.000534855097136705,0.0742583299863771,-0.190278588391167,0.174284429585219,0,0,0.0737278822506396
X601601.CH.EQUITY,0,0,0,0.0986369715347626,0,0,0,0,0.271371714371333,0,0.13686825459578,0,0,0,0,0.151270750047131,0,0,0,0,0,0,0.268074274790863,0,0,0,0,0,0,0.0216044373892311,0,0.0391849358347191,0.0301594340878573,0,0,0,0,0,0,0,0,0,0,0.196969783368853,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.052598021742872,0,0,0,0.0958130344056969,0,0,0,0,0,1.6146452913226e-05,0,0,0,0,0,0,0.516246403031823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575402549154811,0,0,0,0,0,0,0,-0.028258864500471,0.0331575057757643,0
X601319.CH.EQUITY,0,0,0.0605093013165238,0,0,0,0,0,0,0,0,0,0,0.107469656939591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258099473439984,0,0.258261602262687,0,0,0,0,0,0,0,0.289829113554051,0,0,0,-0.0544074963077659,0,0,0.0426160773543986,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.0513477649094774,0.131707607243804,0.0609824642593296,0,0,0,0,0,0,0,0,0,0.205815786028928,0,0,0,0,0.461152866442449,0,0.0946295293947651,-0.031204216419466,0,0,0,0,0,0,-0.0177308784838384,0,-0.119656290936393,0,0,0,0,0,0,0,0,0,-0.0581112093968091,0.0710933046697522,0,0,0,0,0.00165535836684559,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.00741288285326523,0,0,0,0.0163918437820281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032589583288618,0.0243278517492812,0,0,0,0,0,0.092661490685867,0,0,0,0.0823359925975226,0.276141961143378,0,0,0,0,0,0,0,0,0,0.0204400176304665
X600016.CH.EQUITY,0,0.0825936248070746,0,0,0,0.026857947399809,0,0.0157840510962934,0,0.0269761363146919,0.00239443423793028,0.187074075756252,0,0,0,0,0,0,0,0,0,0,0.117127884502382,0,0,0,0,0,0,0,0,0,0,0,0,0.252887679898573,0,0.0337057628727804,0,0,0,0.109821879568971,0.0383682843515838,0,0.19101499799988,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.103167893966218,0,0.457149743618873,0,0,0,0,0,0,0,0,-0.029681673549925,0,0,0,0,0.2012690755597,0,0,0,0,0,0,0.174523477124409,0,0.0443735582171236,0,0,-0.0516709404416579,0,0.139457773007388,0.0902796614419751,0,0,0
X601998.CH.EQUITY,0,0,0.0605616673530999,0,-8.67361737988404e-19,0,0,-0.1006678351403,0,0,0.0430774164745335,0,0.123317281276903,0,0,0,0,0,0.030119682263814,0.381962441884733,0,0,0,0,0,0,-0.00471694042054237,0,0,0.142717466220106,0,0.0242520008038619,0,0,0,0.0914496621610446,0,0,0,0,0,-0.0693496340514335,0.0928875923848682,0,0,0,0,0,-0.1130641817344,0
X267.HK.EQUITY,0,0,0,0,0.544762074544356,0,0,0,0,0,0,0,0,0,0,0,0,0.376109983837693,0,0,0,0,0,0.19216744549775,0,0,0,3.46944695195361e-18,0,0,-0.193934112114375,-3.46944695195361e-18,0,0,0,0,0,0,-0.0836914768613408,0,0,0.146402338042007,0,0,0,0,0,0,0,0.0331906934246761
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.101428883140052,0,0,0,0,0,0.161301971326884,0,0,0,0,0,0,0,0.0139687198592113,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0536822124839224,0,0,0,0.0695433842798955,0.0865466074231377,0,0,0,-0.207208280783182,0,0,0,0,0,0.56164966220844,0.309407398675141,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.0696261538982898,0,0.0345460938481024,-0.0961974029555931,0,0,0,0,0,0,0,-0.0785726655409641,0,0,0,0,0,0,0,0.0412222694439296,0,0,0,0,0,0,0,0,0.0863490672479671,0,0,0,0.0293540356402344,0.334486089277492,0,0,0,0.067366585138823,0,0,0,0.121085209174257,0.224113014643078,0
X601688.CH.EQUITY,0,0,0,0,0.0623974137171139,0,0.0336117588395027,0,-0.0425029139405008,0.0261428892797716,0,0,0,0,0,-0.0822044607311702,0,0,0,0,0,-0.460405186588975,0,0,0,0,0,0.234643780071137,0.166696550606762,0,0,0,0,0,0,0,0,0.270623728566282,0,0,-0.0330264934174194,0,0,0.0694879922094682,0,0,0,0.177587882237929,0,0
X002142.CH.EQUITY,0,0.199831800892405,0,0,0,0,0.362296146369944,-0.0273862449423658,0,0,0,0,0,0,0,0.181253351096967,0,0,0,-0.0217543410529245,0,-0.0410058811280457,0,0,0,-0.121578354114331,0,0,0,0.180097770067651,0,0,0,0,-0.00450944881197075,-0.0611594653980861,0,0,0.156306719463186,0,0,0,0,-0.114623390934516,0,0,0.250364806422971,0,0,-0.264380321010798
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0204938992826274,0,0.0693313364419521,0,0,0,0,0,0,0,0,0,0.168136235773706,0.0874268169762314,0,0,0,0,0.075145908939118,0,0,0.245740635203523,0,0,0,0,0,0.162051749974489,0,0,0.185529575152074,0.102718590506467,0,-0.0636383160495714,0,0,0,0,0,0,0.0846404604018418,0,0
X600837.CH.EQUITY,0,0,0.194605286937491,0,0,0.0306378161835788,0.02826898136731,0,0,-0.0275789605353088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19133827803553,0,0.168688965750839,0,0,0,0,0,0.208471523940312,0,0,0,0,0,0.149514971366235,0,0,0,0.0206748103289968,0,0,0,0,0,0
X601336.CH.EQUITY,-0.0639265317383297,0,0,0,0,-0.0256282638403299,0,0,0,0,0,0,0,-0.0610790017826735,0.14252476159951,0,0.139021736084427,0,0,0,0,0,0,0.0543885443240797,0,0,0,0,0,0,0,0,0,0,0,0.447169087542717,0.24323726639776,0,0.200584266827484,0,0,0,0,0,0,-0.159739553136128,0,0.0567561791221335,0,0
X601229.CH.EQUITY,0,0,0.453156273155778,0,0,0,0,0,0,0,0,0,0,-0.0861116011859549,0.0351649203856446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6054418749724,0,-0.0575541664587837,-0.224512770552467,0,0,0,-0.102842603427483,0.165727763343048,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.160441238858277,0.0461662064941468,0.0500747481498052,0,0,0,0,0,0,0.118654723811225,0,0,0.0453612868787695,0,0,0.218243494001911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307417484671607,0,0,0,-0.0370182037459034,0.218480333983059,-0.042213424299686,0,0,0,0,0,0.0121443651732047,0
X601169.CH.EQUITY,0,0.03894212107282,0,0,0,0.241588742232881,0.0409729883095692,0,0,0,0,0.384537307697513,0.356878567923609,0.00606771725881725,0.0648758409169113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107985726215058,0,0,0,0,0,0,0,0,0.011865375051033,0
X000166.CH.EQUITY,0,0,0,0,0,0.0186272288004453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423617304810595,0,0.142268535449592,0,0,0.0330292466015239,0,0,0,0,0.0575960781654697,0,0.389937106460607,0,0,0,0,0,0,0,0.144452829309154,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0997854228616862,0,0,0.0609978087062146,0.00658137017918979,-0.140288729080674,0,0,0.240298879483577,0,0,0,0,0,0,0,0,0,-0.093159515112957,0,0,-0.15342814399728,0.193693064592146,0,0,0,0,0,0.376808775117582,0,0,0,0.0995759093292974,0,0.0900056647989244,0,0,0,0,0,-0.0925196652578212,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.00338487373211699,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0318795735973935,0.0853774675367711,0.108486074365383,0,0.0836136526610958,0,0,0,0,0.0232440169725462,0.299230355111999,0,0,0.0546345320585648,0,0,0,0.0182267950044383,0,0,0,0,0,0.00434883030359609,0,0,0,0.190001424417452,0,0.0550787585701949,0
X2881.TT.EQUITY,0.152354135257097,0.138757645558449,0,0,0,0,0,0,0,0,0,-0.255559637683644,0,0,0,0,-0.114339138493108,0,0,0,0,0,0,0.232683375734254,-0.0542599484963323,0,0,0,0,0.406938335243133,0,0.413786890601272,0,-0.0533201036969574,0,0,0,-0.0887400535900015,0,0,0.139224648680357,0,0,-0.164931827340698,0,0.0359460617216065,0,0,0,0.0514142432101965
X002736.CH.EQUITY,0,0,0,0,0,0,0.0795329694454003,0,0,-0.0430799144122471,0,0,0,0.0377595569746746,0,0,0,0,0,0,0,0,0,0,0.34763138207163,0.0336295735273812,0.0484514452949941,0.0579137450808119,0,0,0,0,0,0.278684697744655,0.0542104964575951,0,-0.0434251748964502,0,0,0,0,0,0.0263837480200789,0,0,0,0,0,0,0.0786085214658577
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147504041397601,0,0,0,0.544264997549491,0.124882820760763,0.0599485583396214,-0.118420315253224,0,0,0,0,-0.160103786951762,0,0,0,0,0,0,0,0,0,0.0632260444661791,0.100862680109211,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135188574960641,0,0,0,0,0,0,0,0,0,0.0183647697062388,0,0,0,0,0.308526663007066,0.070977678331308,0,0,0,0.0588522420445321,0,0,0,0,0.00329596066451212,0.277563449459609,0,0.022802460354413,0.0901475419035656,0.0669809829276223,0
X2891.TT.EQUITY,0,0,0.521508720755378,0,0,0,0,0,-0.0778393448319986,0,0,0,0,0,0,0,0,0,0,-0.283761070845597,0.0515727255666495,0,0.222399159633673,0,0,0,0.054143410098635,0,0,0,0,0,0,0,0,0,0.0327193921684287,0,0,0,0,0.19338985590985,0,-0.0875043364180071,0,0.132299969869309,0,-0.183969915304515,0,0.0856837100963131
X2886.TT.EQUITY,0.311899884534542,-0.0699756565023597,0,0,0,0,0,0,0.103046200753117,0,-0.155214764620098,0,0,0,0,0,0,0,0,0,0,0,0.214661641368204,0,0,0,-0.040041437165713,0,0,0,0,0.0620173349224493,0,0,-0.0900481744573266,0,0,0,0,0,0.0246700571741855,0,0.161819471134748,0,-0.0578506370895571,0,0,-0.11537247879841,0,0
X601916.CH.Equity,-0.521992065057134,0,0,0,0,0.0450742124166415,-0.285877869377487,0,0,0,0,0,0,0,0,0,0,0,0,0.0705488448352198,0,0.568061119029716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414684731822507,0.330908790230911,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0644561623498383,0.357463857576432,-0.030104573508542,0,0,0,-0.238881067305946,0,0.122310920618097,0.374185061272323,0,0,0,0.0703293959964949,0,0.0908683014084263,0,0,0,0,0,0.00872860932068735,0,0,0,0,0,-0.0298116588078863,0,0,0,0,0,0,0,0,0,0,0,0.158705027882327,0
X600919.CH.EQUITY,0,0,0.224561356540618,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229366785036106,0,0,0,0,0,0.0251499862104743,0,0,0,0,0,0,0,0,0.0593518103382432,0,0,0,0.0573251779331258,0,0,0,0,0.0883646229785186,0.0778248604750256,0,0.00850072038251575,0,0,0,0,0,0,0
X2884.TT.EQUITY,-0.0257715828996159,0,0,0,0,0,0,0,0,0,0,0,0.499371857984872,0,0,0,0,-0.149235376615618,0,0,0,-0.127382770354757,-0.0297104267865232,0,0.078967090616835,0,0,0,0,-0.0581647611451682,0,0,0,0,0,0,0,0,0,0,0.132403561593328,0.472434095494009,-0.0791614723874195,0.174733000481325,0,0,0,0,0,0.131334291277892
X601009.CH.EQUITY,0,0,0.173405573495604,0,0,0,0,0,0,0,0,0,0,0.149525093614799,0,0.0696724722960884,0,0,0,0,0,0,0,0.183394709021813,0,0,0,0,0,0,0.169007072672559,0,0.138317425870372,0,0,0.115108920467003,0,0,0,0,0,0,0,0,0.0611409911257549,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.201451969478267,0,0,0,0,0,0,0,0,0,0,0,-0.0888859690036798,0,0,0.416320683287998,0.270853845513518,0,0,0,0.00569544626525663,0.00949771201189887,0,0.223259627474278,0,0,0,0.0364562636019057,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.110595145295918,0,-0.0845778962167687,0
X601901.CH.EQUITY,0,-0.0180065030602112,0,0,0,0,0,0,0.0336323593508663,0,0,0,-0.100302288137546,-0.102545839781438,0.0380570848876862,0.0536155263502247,-0.132838003763947,0,0.519748154686134,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.104811160369717,0,0,0,0,0,-0.109141509745218,0,0,0,0.264262143502786,0,0,0,0,0,0,0,0.313168554178226,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0.19467107687954,0,0,0,0,0,0,0,0,0.0219933561231208,0,0,0,0,0.132544761067183,0,0,-0.0168987578317077,0,0,0,0,0.189750574754192,0,0,-1.73472347597681e-18,0,0,0,0,0.121917908690637,0,0,0,0.0590907845070395,0,0.0590489500635262,0,-0.0554547472122755,0.439975940310466,0,0,0,0
